tweet_id,rating_numerator,rating_denominator,favorite_count,retweet_count,dog_breed,confidence
796116448414461957,11,10,9288,2474,Cardigan,0.700182
796080075804475393,12,10,8632,2366,chow,0.973846
796031486298386433,13,10,11029,3799,golden_retriever,0.893775
795464331001561088,13,10,50680,24216,golden_retriever,0.193082
795400264262053889,12,10,10275,2946,golden_retriever,0.925494
794926597468000259,12,10,10462,2364,toy_poodle,0.0376618
794332329137291264,12,10,9765,2740,Samoyed,0.988307
793962221541933056,12,10,17182,5004,Labrador_retriever,0.8616510000000001
793845145112371200,13,10,9415,1915,Old_English_sheepdog,0.7652770000000001
793601777308463104,12,10,8145,1668,miniature_pinscher,0.538981
793500921481273345,12,10,10900,2432,golden_retriever,0.326122
793286476301799424,13,10,25111,9393,Afghan_hound,0.274637
793271401113350145,12,10,8873,2449,Siberian_husky,0.231695
793256262322548741,12,10,20382,8539,basset,0.207622
793241302385262592,13,10,10738,3374,golden_retriever,0.559308
793226087023144960,11,10,10041,2939,wire-haired_fox_terrier,0.456047
793210959003287553,10,10,9109,2865,French_bulldog,0.0187591
793195938047070209,12,10,15606,5765,Labrador_retriever,0.654762
793180763617361921,11,10,7081,2049,Lakeland_terrier,0.266824
793165685325201412,12,10,9608,2853,golden_retriever,0.946224
793150605191548928,11,10,6308,1742,Italian_greyhound,0.193869
793120401413079041,11,10,12936,4011,Labrador_retriever,0.7249439999999999
792883833364439040,12,10,11543,4367,standard_poodle,8.31451e-05
792773781206999040,12,10,7495,1715,Yorkshire_terrier,0.912804
792394556390137856,12,10,13724,4397,cocker_spaniel,0.746387
792050063153438720,11,10,7294,1843,komondor,0.942856
791672322847637504,13,10,11981,3211,golden_retriever,0.705092
791406955684368384,12,10,13396,4214,Pembroke,0.972629
791312159183634433,12,10,8960,2596,miniature_pinscher,0.892925
790987426131050500,12,10,10030,2181,cocker_spaniel,0.349195
790946055508652032,12,10,16970,4789,golden_retriever,0.245773
790698755171364864,12,10,8386,1971,Bernese_mountain_dog,0.996541
790581949425475584,11,10,21080,7326,malinois,0.000152999
790337589677002753,12,10,7990,1921,Pembroke,0.658808
790277117346975746,11,10,12807,3245,Labrador_retriever,0.427742
789986466051088384,12,10,9440,2363,golden_retriever,0.07853049999999999
789628658055020548,13,10,7640,1810,chow,0.260702
789599242079838210,12,10,6897,1970,Chesapeake_Bay_retriever,0.8788219999999999
789530877013393408,12,10,11966,3454,schipperke,0.363272
789268448748703744,10,10,9281,2661,malamute,0.81286
789137962068021249,12,10,9907,2863,Chihuahua,0.746135
788908386943430656,11,10,27967,12748,golden_retriever,0.0340897
788765914992902144,12,10,27890,10551,cocker_spaniel,0.500509
788412144018661376,11,10,15847,5391,golden_retriever,0.805238
788178268662984705,13,10,7362,2140,Samoyed,0.73548
788150585577050112,13,10,6236,1312,chow,0.814145
787810552592695296,11,10,8799,3115,pug,0.362835
787717603741622272,13,10,10451,2844,German_shepherd,0.992339
787397959788929025,11,10,11085,2902,Chihuahua,0.900483
787322443945877504,10,10,7933,1777,golden_retriever,0.105703
786963064373534720,12,10,27121,8139,golden_retriever,0.915303
786664955043049472,12,10,10797,2612,Leonberg,0.512034
786595970293370880,11,10,9606,3177,Pembroke,0.709512
786363235746385920,13,10,11082,3585,golden_retriever,0.929266
786233965241827333,11,10,15548,4842,Labrador_retriever,0.478193
785927819176054784,12,10,11601,3247,toy_poodle,0.00849262
785872687017132033,12,10,6812,1856,Great_Pyrenees,0.392108
785533386513321988,11,10,9268,2034,miniature_pinscher,0.436023
785264754247995392,12,10,7393,1676,chow,0.056137
785170936622350336,11,10,12248,4934,Eskimo_dog,0.0274944
784826020293709826,13,10,10298,3306,chow,0.0903414
784517518371221505,11,10,9130,2587,malamute,0.757764
784431430411685888,12,10,5793,1293,miniature_poodle,0.744819
783821107061198850,12,10,7479,2008,Lakeland_terrier,0.26565900000000003
783695101801398276,12,10,10643,3279,chow,0.314265
783466772167098368,11,10,8598,2289,Chihuahua,0.789
783391753726550016,13,10,17160,5589,Norwegian_elkhound,0.87713
783334639985389568,12,10,29647,11901,Cardigan,0.593858
783085703974514689,11,10,8290,2240,Chesapeake_Bay_retriever,0.240602
782969140009107456,12,10,24520,7509,golden_retriever,0.17139300000000002
782747134529531904,11,10,7604,1438,golden_retriever,0.560699
782722598790725632,10,10,17574,5492,Irish_setter,0.574557
782598640137187329,11,10,7924,1907,malamute,0.8408709999999999
782305867769217024,12,10,16920,5676,briard,0.5044270000000001
781661882474196992,5,10,10601,2772,Pembroke,0.438087
781524693396357120,12,10,21067,5659,Chesapeake_Bay_retriever,0.0035225
781251288990355457,11,10,8565,2116,Mexican_hairless,0.8877709999999999
781163403222056960,10,10,9960,2786,Shetland_sheepdog,0.973841
780858289093574656,10,10,7301,2045,Chesapeake_Bay_retriever,0.488555
780800785462489090,11,10,5576,1324,Siberian_husky,0.951963
780601303617732608,12,10,12297,3400,Saint_Bernard,0.995143
780543529827336192,12,10,6403,1769,golden_retriever,0.628312
780459368902959104,11,10,5373,1095,Great_Dane,0.382491
780192070812196864,11,10,8833,2282,vizsla,0.144012
779834332596887552,11,10,19194,7165,golden_retriever,0.99383
779056095788752897,13,10,14985,4600,Chihuahua,0.721188
778990705243029504,11,10,20264,7328,cocker_spaniel,0.7153510000000001
778748913645780993,11,10,6982,1335,Staffordshire_bullterrier,0.351434
778650543019483137,10,10,5856,1528,German_shepherd,0.515699
778624900596654080,11,10,4706,1024,Airedale,0.786089
778408200802557953,14,10,13806,4401,Pembroke,0.8483620000000001
778383385161035776,13,10,5919,1120,collie,0.345266
778286810187399168,11,10,10529,3350,Boston_bull,0.32207
778039087836069888,12,10,8622,2687,German_shepherd,0.717776
777885040357281792,3,10,6437,1651,Afghan_hound,0.123529
777684233540206592,12,10,11390,2978,cocker_spaniel,0.253442
777621514455814149,12,10,8867,2534,chow,0.999823
777189768882946048,12,10,14465,4365,Chihuahua,0.988412
776813020089548800,12,10,4935,1231,toy_poodle,0.51661
776477788987613185,11,10,8937,2824,Labrador_retriever,0.8848389999999999
776218204058357768,13,10,30314,16088,Samoyed,0.940326
776201521193218049,10,10,9749,2545,Rottweiler,0.502228
776088319444877312,10,10,1860,153,pug,7.657020000000001e-05
775842724423557120,12,10,11871,2694,chow,0.520022
775364825476165632,11,10,7486,3013,beagle,0.571229
775085132600442880,13,10,15753,4804,chow,0.316565
774757898236878852,12,10,8710,1811,toy_poodle,0.7199409999999999
774639387460112384,10,10,6818,1755,Walker_hound,0.6275930000000001
774314403806253056,14,10,22035,5604,Eskimo_dog,0.5960449999999999
773985732834758656,11,10,10860,3925,pug,0.10957
773922284943896577,12,10,6473,1770,Pomeranian,0.554331
773704687002451968,12,10,6686,1649,silky_terrier,0.324251
773670353721753600,10,10,5409,1330,Old_English_sheepdog,0.969311
773547596996571136,11,10,22387,6257,Norwegian_elkhound,0.372202
773308824254029826,12,10,23588,7572,Labrador_retriever,0.151406
773247561583001600,10,10,9570,3287,miniature_pinscher,0.08336879999999999
773191612633579521,12,10,10104,4200,Blenheim_spaniel,0.427766
772877495989305348,11,10,8670,3933,Norwegian_elkhound,0.138523
772826264096874500,11,10,8161,2380,basset,0.915351
772581559778025472,10,10,6578,1718,Newfoundland,0.574345
772193107915964416,12,10,6114,1410,Pembroke,0.367945
772152991789019136,10,10,3839,1145,golden_retriever,0.275318
772117678702071809,12,10,3820,750,Labrador_retriever,0.217821
772114945936949249,10,10,2753,473,Chihuahua,0.803293
772102971039580160,11,10,4044,951,Pembroke,0.54178
771770456517009408,11,10,12138,3427,papillon,0.53318
771500966810099713,12,10,8341,2639,Labrador_retriever,0.833952
771380798096281600,11,10,10601,5154,collie,0.503728
771136648247640064,11,10,9247,2967,golden_retriever,0.297402
771102124360998913,12,10,6306,1458,Labrador_retriever,0.568789
770787852854652928,10,10,4979,1215,Bernese_mountain_dog,0.787812
770772759874076672,11,10,5235,1430,chow,0.979515
770414278348247044,11,10,6386,2125,golden_retriever,0.0535696
770293558247038976,10,10,6305,1500,Italian_greyhound,0.931668
770069151037685760,10,10,7679,2322,Boston_bull,0.414965
769940425801170949,12,10,31703,9682,miniature_pinscher,0.796313
769695466921623552,13,10,6474,1696,pug,0.407117
769212283578875904,12,10,5453,1745,golden_retriever,0.16653800000000002
768970937022709760,12,10,14513,6589,Pomeranian,0.182358
768855141948723200,11,10,4240,899,chow,0.7202189999999999
768609597686943744,10,10,4167,1217,basenji,0.183283
768596291618299904,12,10,5086,1293,Great_Pyrenees,0.729745
768473857036525572,11,10,13745,3475,Labrador_retriever,0.73917
767754930266464257,11,10,16156,5447,vizsla,0.307794
767500508068192258,12,10,7562,2365,chow,0.483228
767122157629476866,13,10,10261,2889,toy_poodle,0.873841
766793450729734144,10,10,5113,1367,beagle,0.451697
766693177336135680,11,10,4048,803,Doberman,0.948355
766423258543644672,9,10,6048,1607,keeshond,0.995823
766313316352462849,12,10,6849,1911,toy_poodle,0.966896
766069199026450432,12,10,4265,861,redbone,0.484855
766008592277377025,11,10,3775,503,Welsh_springer_spaniel,0.7281529999999999
765719909049503744,12,10,7293,2169,golden_retriever,0.969518
765669560888528897,12,10,5232,1237,beagle,0.993333
765395769549590528,13,10,26823,3412,Pembroke,0.509491
765371061932261376,11,10,7124,2189,golden_retriever,0.829456
765222098633691136,10,10,11730,3426,dalmatian,0.556595
764857477905154048,12,10,6509,1792,Bernese_mountain_dog,0.7920590000000001
764259802650378240,10,10,6069,1516,German_shepherd,0.973677
763837565564780549,11,10,12699,4196,malamute,0.375098
763183847194451968,8,10,5427,1484,miniature_poodle,0.354674
763103485927849985,10,10,7414,2312,chow,0.0390848
762699858130116608,11,10,12236,3651,kelpie,0.519047
762471784394268675,12,10,11302,6469,Samoyed,0.540276
762464539388485633,12,10,10379,4211,chow,0.999953
761976711479193600,12,10,5445,2027,Labrador_retriever,0.475552
761599872357261312,11,10,4154,1197,Gordon_setter,0.240427
761334018830917632,10,10,5225,1463,Norwegian_elkhound,0.8229360000000001
761292947749015552,11,10,4516,1092,standard_poodle,0.6608930000000001
761227390836215808,10,10,5356,1579,French_bulldog,0.280802
761004547850530816,11,10,11408,3501,golden_retriever,0.735163
760893934457552897,11,10,3844,986,Blenheim_spaniel,0.113992
760656994973933572,11,10,6624,1927,golden_retriever,0.760546
760539183865880579,12,10,7611,3652,Samoyed,0.988013
760290219849637889,13,10,26998,11584,Old_English_sheepdog,0.3022
759923798737051648,10,10,14767,5694,Labrador_retriever,0.324579
759846353224826880,11,10,6782,1990,Sussex_spaniel,0.355395
759793422261743616,12,10,5999,1929,golden_retriever,0.985876
759557299618865152,10,10,4730,1196,golden_retriever,0.763333
759447681597108224,11,10,8539,2470,kuvasz,0.223148
759197388317847553,12,10,6113,1959,kuvasz,0.5113409999999999
759099523532779520,7,10,14625,4198,Shetland_sheepdog,0.12903399999999998
759047813560868866,11,10,6537,2033,Labrador_retriever,0.778546
758854675097526272,11,10,3575,903,Old_English_sheepdog,0.0237914
758828659922702336,13,10,11286,3862,Chesapeake_Bay_retriever,0.480048
758740312047005698,12,10,5774,1621,Chesapeake_Bay_retriever,0.848514
758474966123810816,11,10,3831,1009,Pembroke,0.546145
758405701903519748,10,10,5237,1922,Chesapeake_Bay_retriever,0.702954
758355060040593408,11,10,3420,1085,Pembroke,0.987643
758041019896193024,9,10,2715,377,Cardigan,0.0512653
757741869644341248,10,10,6909,3270,Old_English_sheepdog,0.128899
757725642876129280,11,10,4569,1221,Labrador_retriever,0.128128
757611664640446465,12,10,4587,1114,bluetick,0.829259
757400162377592832,13,10,15234,6898,golden_retriever,0.0878003
757393109802180609,10,10,5849,1747,Labrador_retriever,0.787125
757354760399941633,8,10,4540,1432,Italian_greyhound,0.914667
756998049151549440,11,10,6323,1999,golden_retriever,0.678555
756939218950160384,12,10,6682,2020,golden_retriever,0.790371
756651752796094464,11,10,5086,1311,Pembroke,0.294808
756303284449767430,11,10,3957,1100,golden_retriever,0.981652
756288534030475264,12,10,44179,17826,French_bulldog,0.032492200000000006
756275833623502848,10,10,6440,1541,Airedale,0.602957
755955933503782912,12,10,7363,2899,Pekinese,0.596882
755110668769038337,13,10,21309,11155,Labrador_retriever,0.708974
754856583969079297,11,10,6933,2537,golden_retriever,0.8723850000000001
754449512966619136,11,10,3774,736,beagle,0.858513
754120377874386944,10,10,7924,2365,chow,0.168909
754120377874386944,10,10,7924,2365,chow,0.168909
753655901052166144,10,10,5861,2178,miniature_pinscher,0.456092
753398408988139520,12,10,5781,1915,whippet,0.163794
753375668877008896,8,10,7681,2336,bluetick,0.36007100000000003
753294487569522689,11,10,3386,1049,chow,0.194773
753026973505581056,10,10,3929,972,Pembroke,0.868511
752917284578922496,11,10,6956,1586,German_shepherd,0.609283
752682090207055872,10,10,6024,1600,German_shepherd,0.299966
752660715232722944,10,10,4390,1564,English_setter,0.0505118
752519690950500352,11,10,7398,3451,Labrador_retriever,1.00288e-05
752334515931054080,8,10,3825,1098,Bedlington_terrier,0.399163
752173152931807232,12,10,5986,1846,Labrador_retriever,0.527659
751937170840121344,11,10,5203,1338,Lakeland_terrier,0.4241680000000001
751830394383790080,12,10,5829,1955,chow,0.703569
751598357617971201,13,10,7952,3051,toy_poodle,0.757756
751583847268179968,5,10,4412,1106,dalmatian,0.8683040000000001
751538714308972544,10,10,5055,1267,Labrador_retriever,0.516257
751456908746354688,12,10,3223,1006,golden_retriever,0.714409
751251247299190784,10,10,12567,5903,Walker_hound,0.178852
751205363882532864,12,10,6346,1823,Labrador_retriever,0.947164
751132876104687617,10,10,5093,1297,Labrador_retriever,0.92939
750868782890057730,11,10,4797,1370,toy_poodle,0.912648
750719632563142656,12,10,13225,5054,Pembroke,0.972587
750429297815552001,12,10,13213,4297,golden_retriever,0.964929
750383411068534784,9,10,4577,1155,Border_collie,0.672791
750147208377409536,13,10,3111,963,pug,0.977765
750132105863102464,11,10,3626,1295,toy_poodle,0.4780180000000001
750117059602808832,10,10,4344,1318,Shih-Tzu,0.814405
750101899009982464,11,10,3047,849,golden_retriever,0.316704
750086836815486976,12,10,2174,536,pug,0.978277
750071704093859840,10,10,7853,3348,redbone,0.382113
750056684286914561,11,10,3170,899,Saluki,0.484428
750041628174217216,13,10,3190,621,Labrador_retriever,0.252031
750026558547456000,10,10,2728,792,standard_poodle,0.258732
750011400160841729,11,10,3252,907,Boston_bull,0.0871498
749996283729883136,12,10,3077,820,Old_English_sheepdog,0.515319
749774190421639168,12,10,4666,1315,Pekinese,0.8790120000000001
749417653287129088,11,10,6124,1643,papillon,0.772894
749403093750648834,10,10,2627,535,Chesapeake_Bay_retriever,0.694541
749395845976588288,10,10,8586,3440,Pomeranian,0.973715
749317047558017024,12,10,5523,2240,wire-haired_fox_terrier,0.155144
749064354620928000,11,10,4820,1526,pug,0.985222
749036806121881602,8,10,3099,795,West_Highland_white_terrier,0.0195223
748977405889503236,10,10,10789,3403,German_short-haired_pointer,0.742216
748932637671223296,13,10,5821,2258,borzoi,0.742912
748699167502000129,11,10,4757,1592,Pembroke,0.849029
748575535303884801,6,10,6087,1973,soft-coated_wheaten_terrier,0.0864988
748568946752774144,12,10,2200,668,Tibetan_terrier,0.32816100000000004
748346686624440324,10,10,5220,1227,borzoi,0.5964550000000001
748324050481647620,11,10,3683,759,Shetland_sheepdog,0.880499
747963614829678593,10,10,5780,2146,kelpie,0.307672
747933425676525569,11,10,6603,2544,Samoyed,0.998201
747885874273214464,8,10,2946,977,kuvasz,0.40845
747844099428986880,11,10,2823,750,Pembroke,0.360428
747816857231626240,4,10,4852,1162,Pembroke,0.7689229999999999
747600769478692864,10,10,2328,556,Chesapeake_Bay_retriever,0.804363
747594051852075008,11,10,3682,1057,basenji,0.389136
747512671126323200,10,10,5552,1610,Cardigan,0.111493
747219827526344708,11,10,5269,1570,Shetland_sheepdog,0.548018
747103485104099331,11,10,9574,3960,Labrador_retriever,0.991954
746872823977771008,11,10,5986,2132,Pembroke,0.540201
746818907684614144,13,10,5314,1741,Ibizan_hound,0.101537
746790600704425984,10,10,4876,1603,Boston_bull,0.936183
746726898085036033,12,10,6050,1797,golden_retriever,0.25650500000000004
746507379341139972,10,10,4656,1082,toy_poodle,0.508292
746369468511756288,9,10,6176,1627,German_shepherd,0.622957
746131877086527488,10,10,6903,2203,chow,0.575637
746056683365994496,11,10,3545,809,Shetland_sheepdog,0.43332
745789745784041472,10,10,4018,1064,Pekinese,0.984267
745712589599014916,7,10,6996,2327,chow,0.06275449999999999
745433870967832576,10,10,7073,2535,basset,1.44895e-05
745422732645535745,9,10,8568,2436,Labrador_retriever,0.6638
745057283344719872,12,10,7247,2260,Shetland_sheepdog,0.963985
744995568523612160,9,10,2961,619,Old_English_sheepdog,0.4274810000000001
744971049620602880,12,10,7876,2681,toy_poodle,0.497755
744709971296780288,10,10,5605,1560,Shetland_sheepdog,0.234431
744334592493166593,11,10,6772,2114,Samoyed,0.960543
744234799360020481,13,10,156279,77812,Labrador_retriever,0.825333
743980027717509120,11,10,4166,1092,bull_mastiff,0.97573
743895849529389061,10,10,3640,961,dalmatian,0.562315
743609206067040256,10,10,4470,1382,Weimaraner,0.982794
743545585370791937,11,10,3522,940,standard_poodle,0.06058350000000001
743253157753532416,10,10,4222,1222,malamute,0.442612
743222593470234624,12,10,6204,1902,kuvasz,0.350629
743210557239623680,10,10,3830,1361,golden_retriever,0.930705
742423170473463808,12,10,9792,3763,pug,0.99731
742385895052087300,11,10,6794,1966,Cardigan,0.5669109999999999
742150209887731712,8,10,5121,1541,French_bulldog,0.07141439999999999
741793263812808706,10,10,4531,1507,kuvasz,0.311325
741743634094141440,11,10,8154,2745,Labrador_retriever,0.786089
741438259667034112,9,10,3671,830,Chesapeake_Bay_retriever,0.292675
741303864243200000,12,10,8762,3196,Chihuahua,0.7681560000000001
741067306818797568,12,10,9488,3093,golden_retriever,0.843799
740995100998766593,10,10,6353,2734,malamute,0.454363
740711788199743490,9,10,3391,933,toy_poodle,0.388277
740676976021798912,11,10,18114,6798,Norwegian_elkhound,0.275225
740359016048689152,9,10,3291,864,golden_retriever,0.8636870000000001
740214038584557568,10,10,6670,1958,Chesapeake_Bay_retriever,0.586414
739979191639244800,12,10,19911,5903,Irish_water_spaniel,0.2858
739932936087216128,10,10,4045,1070,redbone,0.243904
739844404073074688,12,10,3791,852,toy_poodle,0.342397
739606147276148736,9,10,5368,1648,Blenheim_spaniel,0.933755
739544079319588864,10,10,39405,21178,Labrador_retriever,0.967397
739485634323156992,6,10,7134,2918,Walker_hound,0.640256
739238157791694849,13,10,115405,57689,Eskimo_dog,0.503372
738885046782832640,11,10,3763,1137,American_Staffordshire_terrier,0.0155351
738883359779196928,10,10,3288,789,Labrador_retriever,0.691137
738537504001953792,11,10,5061,1538,chow,0.808737
738402415918125056,10,10,3232,833,cocker_spaniel,0.346695
738184450748633089,9,10,4301,1203,Bedlington_terrier,0.289471
738166403467907072,12,10,8739,3342,keeshond,0.8788860000000001
738156290900254721,10,10,2501,638,pug,0.751758
737826014890496000,10,10,5252,1760,vizsla,0.990391
737800304142471168,10,10,9944,3446,malamute,0.374682
737678689543020544,11,10,5019,1314,Pembroke,0.935307
737445876994609152,13,10,10211,4439,Samoyed,0.400568
736736130620620800,13,10,4239,1720,schipperke,0.545502
736365877722001409,11,10,3952,1238,toy_poodle,0.082606
736225175608430592,10,10,8089,2767,Labrador_retriever,0.399217
736010884653420544,10,10,7862,2982,golden_retriever,0.553901
735991953473572864,11,10,3578,1146,cocker_spaniel,0.961643
735648611367784448,12,10,4015,1095,Pembroke,0.462594
735635087207878657,11,10,6126,2336,pug,0.8918709999999999
735256018284875776,8,10,3311,878,Staffordshire_bullterrier,0.523191
735137028879360001,9,10,3117,965,Walker_hound,0.413535
734912297295085568,10,10,2736,524,Maltese_dog,0.847292
734787690684657664,13,10,12466,6249,golden_retriever,0.883991
734776360183431168,11,10,2484,541,Siberian_husky,0.304902
733828123016450049,10,10,3561,778,beagle,0.472324
733822306246479872,10,10,3656,1018,Lhasa,0.457356
733482008106668032,10,10,3119,948,French_bulldog,0.619382
733460102733135873,11,10,4174,1274,chow,0.931275
733109485275860992,12,10,49969,16765,golden_retriever,0.945523
732732193018155009,12,10,2425,532,Staffordshire_bullterrier,0.127969
732726085725589504,11,10,3528,883,Pomeranian,0.961902
732585889486888962,10,10,3645,774,Staffordshire_bullterrier,0.843359
732375214819057664,11,10,8040,2499,basset,0.000547053
732005617171337216,11,10,14815,5378,English_setter,0.677408
731285275100512256,12,10,3469,985,Pembroke,0.967103
730924654643314689,9,10,6107,1959,Newfoundland,0.0862411
730573383004487680,10,10,4872,2119,American_Staffordshire_terrier,0.810158
730427201120833536,11,10,3464,1044,Eskimo_dog,0.682082
730211855403241472,11,10,3791,1053,pug,0.341663
729823566028484608,13,10,3954,1239,kelpie,0.218408
729463711119904772,13,10,5757,2300,German_shepherd,0.829307
728986383096946689,11,10,3124,818,Maltese_dog,0.95207
728760639972315136,13,10,4651,1691,Pembroke,0.939134
728751179681943552,10,10,2745,675,Saint_Bernard,0.48205
728409960103686147,10,10,4879,1990,Saint_Bernard,0.0942456
728387165835677696,12,10,3664,956,collie,0.266414
728046963732717569,11,10,4272,1192,Newfoundland,0.255971
728035342121635841,12,10,4536,1653,Pomeranian,0.248664
728015554473250816,11,10,4081,1099,cocker_spaniel,0.384559
727685679342333952,12,10,2939,636,Border_collie,0.462408
727644517743104000,13,10,5850,1737,Great_Pyrenees,0.457164
727524757080539137,10,10,4443,1211,Pomeranian,0.958834
727314416056803329,11,10,3313,737,toy_poodle,0.827469
727286334147182592,9,10,3023,807,Chihuahua,0.0705542
727175381690781696,10,10,3880,1373,flat-coated_retriever,0.656463
726935089318363137,12,10,6836,2441,toy_poodle,0.083749
726887082820554753,10,10,3813,1513,soft-coated_wheaten_terrier,0.5159189999999999
726828223124897792,12,10,3540,994,miniature_pinscher,0.255327
726224900189511680,9,10,4394,1138,standard_poodle,0.261112
725842289046749185,12,10,7033,2656,toy_poodle,0.420463
725786712245440512,11,10,4136,1359,chow,0.33576100000000003
725729321944506368,12,10,5171,1772,boxer,0.599076
724983749226668032,12,10,3697,1304,golden_retriever,0.67575
724771698126512129,11,10,2331,634,German_short-haired_pointer,0.835491
724405726123311104,10,10,5239,1635,golden_retriever,0.240695
724049859469295616,10,10,4287,1762,Border_collie,0.581835
724046343203856385,10,10,2637,552,boxer,0.8262719999999999
724004602748780546,11,10,4153,1541,pug,0.0188769
723912936180330496,12,10,3858,1227,Samoyed,0.991772
723688335806480385,12,10,7621,2917,chow,0.0890102
723673163800948736,10,10,2989,881,golden_retriever,0.83939
723179728551723008,8,10,5271,1853,Norwegian_elkhound,0.0568505
722613351520608256,12,10,4929,1626,Labrador_retriever,0.5309149999999999
721503162398597120,11,10,4590,1835,Pomeranian,0.99775
721001180231503872,11,10,2503,606,Samoyed,0.950053
720785406564900865,12,10,3088,760,Chihuahua,0.8964219999999999
720775346191278080,10,10,2439,658,Newfoundland,0.48997
720415127506415616,10,10,4097,1488,Rottweiler,0.990312
720389942216527872,11,10,6328,2486,Pembroke,0.873977
720059472081784833,9,10,3840,1110,Mexican_hairless,0.451852
720043174954147842,11,10,4870,1989,Samoyed,0.954517
719991154352222208,10,10,4799,1729,golden_retriever,0.605304
719551379208073216,10,10,5011,1892,malamute,0.873233
719367763014393856,11,10,2778,737,soft-coated_wheaten_terrier,0.050971
719339463458033665,10,10,4392,1221,golden_retriever,0.765778
719332531645071360,11,10,3402,943,Dandie_Dinmont,0.224415
718971898235854848,10,10,3458,1069,golden_retriever,0.14039400000000002
718939241951195136,12,10,5211,1747,Pembroke,0.7663270000000001
718631497683582976,10,10,18727,7972,Pomeranian,0.993718
718613305783398402,11,10,2413,477,Labrador_retriever,0.58458
718540630683709445,10,10,2432,1007,Maltese_dog,0.632289
718460005985447936,9,10,2674,522,Boston_bull,0.252781
718246886998687744,3,10,1900,499,Chihuahua,0.354488
718234618122661888,11,10,3841,988,malamute,0.370152
717841801130979328,11,10,2442,600,Brittany_spaniel,0.922876
717537687239008257,11,10,5742,1842,golden_retriever,0.779356
717421804990701568,9,10,3136,840,miniature_pinscher,0.286479
717047459982213120,12,10,6247,1918,golden_retriever,0.983548
717009362452090881,10,10,3225,957,Siberian_husky,0.506154
716802964044845056,10,10,4255,1161,malinois,0.619577
716791146589110272,11,10,8090,1565,Pomeranian,0.468751
